AGGRREL97,AGGRID97,AGGRSN97,WD973901,WD973902,WD973903,WD973904,WD973905,WD973906,WD973907,WD973908,WD973909,WD973910,WD973911,WD973912,WD973913,WD973914,WD973915,WD973916,WD973917,WD973918,WD973919,WD973920,WD973921,WD973923,WD973924,WD973925,WD973926,WD973927,WD973928,WD973929,WD973930,WD973931,WD973932,WD973933,WD973934,WD973935,WD973936,WD973937,WD973938,WD973939,WE973901,WE973902,WE973903,WE973904,WE973905,WE973906,WE973907,WE973908,WE973909,WE973910,WE973911,WE973912,WE973913,WE973914,WE973915,WE973916,WE973917,WE973918,WE973919,WE973920,WE973921,WE973923,WE973924,WE973925,WE973926,WE973927,WE973928,WE973929,WE973930,WE973931,WE973932,WE973933,WE973934,WE973935,WE973936,WE973937,WE973938,WE973939,WD97_011,WD97_012,WD97_059,WD97_069,WD97_068,WD97_089,WD97_078,WD97_022,WD97_023,WD97_024,WD97_079,WD97_097,WD97_098,WD97_099,WD97_108,WD97_109,WD97_118,WD97_119,WD97_129,WD97_148,WD97_149,WD97_161,WD97_173,WD97_165,WD97_166,WD97_191,WD97_128,WD97_171,WD97_139,WD97_162,WD97_164,WD97_168,WD97_192,WD97_189,WD97_163,WD97_167,WD97_193,WD97_194,WD97_195,WD97_196,WD97_197,WD97_209,WD97_219,WD97_218,WD97_248,WD97_221,WD97_258,WD97_222,WD97_236,WD97_237,WD97_239,WD97_249,WD97_259,WD97_238,WD97_269,WD97_278,WD97_277,WD97_279,WD97_298,WD97_299,WD97_301,WD97_311,WD97_312,WD97_302,WD97_329,WD97_339,WD97_341,WD97_342,WD97_351,WD97_352,WD97_353,WD97_354,WD97_389,WD97_377,WD97_378,WD97_379,WD97_369,WD97_399,WD97_407,WD97_408,WD97_409,WD97_411,WD97_439,WD97_448,WD97_449,WD97_459,WD97_469,WD97_482,WD97_483,WD97_484,WD97_412,WD97_421,WD97_422,WD97_423,WD97_424,WD97_488,WD97_489,WD97_487,WD97_485,WD97_486,WD97_498,WD97_499,WD97_501,WD97_502,WD97_503,WD97_504,WD97_505,WD97_506,WD97_507,WD97_508,WD97_510,WD97_511,WD97_512,WD97_513,WD97_509,WD97_519,WD97_549,WD97_568,WD97_569,WD97_599,WD97_597,WD97_598,WD97_631,WD97_632,WD97_633,WD97_634,WD97_635,WD97_651,WD97_652,WD97_641,WD97_642,WD97_643,WD97_644,WD97_601,WD97_602,WD97_671,WD97_672,WD97_661,WD97_662,WD97_621,WD97_622,WD97_611,WD97_612,WD97_689,WD97_698,WD97_699,WD97_709,WD97_729,WD97_739,WD97_749,WD97_719,WD97_752,WD97_769,WD97_771,WD97_772,WD97_789,WD97_799,WD97_881,WD97_885,WD97_886,WD97_887,WD97_888,WD97_883,WD97_884,WD97_801,WD97_802,WD97_803,WD97_804,WD97_805,WD97_806,WD97_807,WD97_808,WD97_809,WD97_810,WD97_865,WD97_811,WD97_812,WD97_813,WD97_814,WD97_815,WD97_816,WD97_817,WD97_818,WD97_824,WD97_825,WD97_826,WD97_821,WD97_822,WD97_823,WD97_831,WD97_832,WD97_833,WD97_834,WD97_835,WD97_841,WD97_842,WD97_843,WD97_844,WD97_851,WD97_852,WD97_861,WD97_862,WD97_863,WD97_864,WD97_866,WD97_871,WD97_872,WD97_873,WD97_874,WD97_875,WD97_876,WD97_877,WD97_878,WD97_879,WD97_882,WD97_889,WD97_899,WD97_909,WD97_919,WD97_929,WD97_939,WD97_941,WD97_959,WD97_942,WD97_943,WD97_961,WD97_962,WD97_963,WD97_964,WD97_965,WD97_967,WD97_966,WD97_979,WD97_981,WD97_982,WD97_983,WD97_989,WD97_997,WD97_998,WD97_999,WD97_984,WD97_481,WD97_000,WD97_579,WE97_011,WE97_012,WE97_059,WE97_069,WE97_068,WE97_089,WE97_078,WE97_022,WE97_023,WE97_024,WE97_079,WE97_097,WE97_098,WE97_099,WE97_108,WE97_109,WE97_118,WE97_119,WE97_129,WE97_148,WE97_149,WE97_161,WE97_173,WE97_165,WE97_166,WE97_191,WE97_128,WE97_171,WE97_139,WE97_162,WE97_164,WE97_168,WE97_192,WE97_189,WE97_163,WE97_167,WE97_193,WE97_194,WE97_195,WE97_196,WE97_197,WE97_209,WE97_219,WE97_218,WE97_248,WE97_221,WE97_258,WE97_222,WE97_236,WE97_237,WE97_239,WE97_249,WE97_259,WE97_238,WE97_269,WE97_278,WE97_277,WE97_279,WE97_298,WE97_299,WE97_301,WE97_311,WE97_312,WE97_302,WE97_329,WE97_339,WE97_341,WE97_342,WE97_351,WE97_352,WE97_353,WE97_354,WE97_389,WE97_377,WE97_378,WE97_379,WE97_369,WE97_399,WE97_407,WE97_408,WE97_409,WE97_411,WE97_439,WE97_448,WE97_449,WE97_459,WE97_469,WE97_482,WE97_483,WE97_484,WE97_412,WE97_421,WE97_422,WE97_423,WE97_424,WE97_488,WE97_489,WE97_487,WE97_485,WE97_486,WE97_498,WE97_499,WE97_501,WE97_502,WE97_503,WE97_504,WE97_505,WE97_506,WE97_507,WE97_508,WE97_510,WE97_511,WE97_512,WE97_513,WE97_509,WE97_519,WE97_549,WE97_568,WE97_569,WE97_599,WE97_597,WE97_598,WE97_631,WE97_632,WE97_633,WE97_634,WE97_635,WE97_651,WE97_652,WE97_641,WE97_642,WE97_643,WE97_644,WE97_601,WE97_602,WE97_671,WE97_672,WE97_661,WE97_662,WE97_621,WE97_622,WE97_611,WE97_612,WE97_689,WE97_698,WE97_699,WE97_709,WE97_729,WE97_739,WE97_749,WE97_719,WE97_752,WE97_769,WE97_771,WE97_772,WE97_789,WE97_799,WE97_881,WE97_885,WE97_886,WE97_887,WE97_888,WE97_883,WE97_884,WE97_801,WE97_802,WE97_803,WE97_804,WE97_805,WE97_806,WE97_807,WE97_808,WE97_809,WE97_810,WE97_865,WE97_811,WE97_812,WE97_813,WE97_814,WE97_815,WE97_816,WE97_817,WE97_818,WE97_824,WE97_825,WE97_826,WE97_821,WE97_822,WE97_823,WE97_831,WE97_832,WE97_833,WE97_834,WE97_835,WE97_841,WE97_842,WE97_843,WE97_844,WE97_851,WE97_852,WE97_861,WE97_862,WE97_863,WE97_864,WE97_866,WE97_871,WE97_872,WE97_873,WE97_874,WE97_875,WE97_876,WE97_877,WE97_878,WE97_879,WE97_882,WE97_889,WE97_899,WE97_909,WE97_919,WE97_929,WE97_939,WE97_941,WE97_959,WE97_942,WE97_943,WE97_961,WE97_962,WE97_963,WE97_964,WE97_965,WE97_967,WE97_966,WE97_979,WE97_981,WE97_982,WE97_983,WE97_989,WE97_997,WE97_998,WE97_999,WE97_984,WE97_481,WE97_000,WE97_579,DIARY97,AGE_WD97,AGE_WE97,AVEAGE97,WE_T1,WD_T1
2,5491,2,0,0,0,0,0,3420,0,0,43980,0,2100,0,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,6300,0,0,0,0,0,0,0,0,0,53700,0,1800,0,3300,0,6780,3120,0,0,0,0,0,0,3300,0,0,0,0,0,6000,0,0,0,0,0,0,1800,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,3840,0,0,900,1800,27000,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,25500,0,2400,0,0,600,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,4500,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3360,0,1440,0,3600,43200,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,6780,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,3600,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,1,10.21,10.22,10.22,7,4
2,3854,4,0,0,0,0,0,0,0,0,39300,0,5100,0,29400,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,1800,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,42300,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,19020,19380,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,600,900,0,900,0,0,36600,0,0,0,0,0,0,0,0,0,1800,0,2700,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,27300,0,0,0,0,1800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,1200,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,900,1800,0,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,3600,10320,0,0,0,0,600,0,10800,0,3120,0,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,900,0,0,1,7.04,7.0300002,7.04,7,2
2,4246,2,0,0,0,0,0,0,0,0,36300,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,1140,0,0,0,0,0,0,26760,6900,0,0,0,0,0,0,0,0,0,53400,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,1800,32700,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,1800,15900,0,0,3420,0,2760,1800,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,3000,0,0,49500,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,7200,2400,0,0,0,0,0,0,0,14400,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.02,5.02,5.02,7,2
2,4246,3,0,0,0,0,0,0,0,0,41400,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,0,0,1920,0,0,0,0,25080,6900,0,0,0,0,0,0,0,0,0,56700,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,35100,1500,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,3600,7500,0,0,1380,0,1800,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,43200,7200,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.08,1.08,1.08,7,2
2,4773,2,0,0,0,0,0,0,0,0,29100,0,0,0,36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,1500,0,600,0,0,26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28200,0,2700,0,0,0,3600,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,13.37,99,13.37,9,4
2,3853,3,0,0,0,0,0,0,0,0,40020,0,0,0,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,0,0,0,0,0,0,0,0,0,40800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,23400,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1320,0,4020,0,0,25200,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800,0,8100,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,3000,0,0,35400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,8100,0,0,0,8100,0,0,0,0,18300,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.05,10.05,10.05,6,1
2,368,4,0,0,0,0,0,0,1800,900,34920,0,0,0,32880,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,1800,8700,0,0,5100,0,0,0,0,12000,7440,40200,2280,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,9300,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,600,3480,0,2040,0,0,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,3600,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,300,1140,1380,0,3960,0,120,33300,0,0,0,0,0,0,2280,0,0,0,0,0,0,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,1,12.66,12.65,12.66,7,2
2,3633,5,0,0,0,300,0,0,0,0,47640,0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,10380,0,0,0,0,11400,1380,9360,0,1140,0,0,0,0,0,0,46500,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,21600,4320,0,0,0,0,0,0,0,0,0,0,6000,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1980,0,0,38880,6480,0,0,0,0,0,0,0,0,4440,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,6600,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,37800,7620,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,3600,0,0,0,0,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,2.5,2.5,6,5
